,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
8012,fl,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,43.3844206,0.4929493,10108.0002,state,fb-survey
8013,ga,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,42.8106165,0.810179,3729.9666,state,fb-survey
8014,hi,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,83.2923037,1.5229481,600.0,state,fb-survey
8015,ia,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,19.4650779,0.8762676,2041.5821,state,fb-survey
8016,id,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,15.3393968,1.1342518,1009.4172,state,fb-survey
8017,il,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,36.0202228,0.5998393,6405.0012,state,fb-survey
8018,in,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,24.5446695,0.7433126,3352.0007,state,fb-survey
8019,ks,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,25.6362765,1.0649381,1680.9985,state,fb-survey
8020,ky,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,23.6502029,0.8650822,2412.837,state,fb-survey
8021,la,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,36.9465759,1.0292257,2199.1842,state,fb-survey
8022,ma,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,32.8382384,0.8737287,2889.008,state,fb-survey
8023,md,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,48.749943,0.9890627,2553.9994,state,fb-survey
8024,me,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,22.6275814,1.2381667,1142.0,state,fb-survey
8025,mi,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,27.8102638,0.5654949,6278.0278,state,fb-survey
8026,mn,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,21.9814308,0.8251011,2519.0663,state,fb-survey
8027,mo,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,30.4988412,0.7651069,3621.022,state,fb-survey
8028,ms,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,40.9502717,1.3253,1376.7222,state,fb-survey
8029,mt,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,15.7754249,1.3661362,711.9212,state,fb-survey
8030,nc,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,36.7451157,0.6837241,4972.009,state,fb-survey
8031,nd,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,12.9441112,1.776199,357.18,state,fb-survey
8032,ne,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,18.326542,1.1839306,1067.8468,state,fb-survey
8033,nh,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,23.1306365,1.3731393,943.0,state,fb-survey
8034,nj,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,46.13715,0.8615438,3347.9993,state,fb-survey
8035,nm,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,44.2786259,1.3042647,1450.389,state,fb-survey
8036,nv,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,41.4870408,1.3811346,1272.6017,state,fb-survey
8037,ny,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,44.5936352,0.5824533,7282.9996,state,fb-survey
8038,oh,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,21.4710174,0.5386613,5811.0033,state,fb-survey
8039,ok,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,26.7569917,0.932035,2255.9994,state,fb-survey
8040,or,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,38.8191473,0.9630137,2560.9235,state,fb-survey
8041,pa,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,27.0211905,0.5580149,6333.0028,state,fb-survey
8042,ri,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,32.4202067,1.9402505,581.992,state,fb-survey
8043,sc,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,34.7772457,0.9091906,2744.0019,state,fb-survey
8044,sd,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,21.3599805,1.8759984,477.2869,state,fb-survey
8045,tn,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,28.0244629,0.8067285,3099.3274,state,fb-survey
8046,tx,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,45.5699744,0.4882443,10405.0222,state,fb-survey
8047,ut,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,20.5030807,1.025587,1549.6172,state,fb-survey
8048,va,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,37.6866696,0.7332909,4367.3314,state,fb-survey
8049,vt,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,20.0824281,1.8362239,476.0003,state,fb-survey
8050,wa,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,43.9782711,0.7519779,4356.9689,state,fb-survey
8051,wi,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,19.0339512,0.6942992,3196.97,state,fb-survey
8052,wv,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,25.1090688,1.2939299,1123.1515,state,fb-survey
8053,wy,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,14.2418922,1.7742486,387.9841,state,fb-survey
8054,ak,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,27.9422832,2.1129194,451.0,state,fb-survey
8055,al,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,32.9132966,0.9901804,2252.0558,state,fb-survey
8056,ar,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,33.4402718,1.045898,2034.7108,state,fb-survey
8057,az,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,41.8485244,0.8438658,3417.3869,state,fb-survey
8058,ca,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,59.1139089,0.4011659,15018.179,state,fb-survey
8059,co,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,24.6681941,0.80566,2862.9392,state,fb-survey
8060,ct,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,40.8187298,1.0634602,2136.0,state,fb-survey
8061,dc,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,46.5928946,3.0759657,263.0,state,fb-survey
8062,de,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,35.0265634,1.8798524,644.0,state,fb-survey
8063,fl,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,43.427337,0.4890071,10273.9998,state,fb-survey
8064,ga,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,41.8843902,0.8075059,3732.9622,state,fb-survey
8065,hi,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,84.0949509,1.4868761,605.0,state,fb-survey
8066,ia,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,19.1177971,0.8677581,2053.4942,state,fb-survey
8067,id,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,15.0140765,1.1139364,1028.3118,state,fb-survey
8068,il,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,36.3994106,0.6016207,6396.0226,state,fb-survey
8069,in,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,24.2013184,0.7365932,3381.0005,state,fb-survey
8070,ks,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,24.2963866,1.0371253,1709.9991,state,fb-survey
8071,ky,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,24.1219284,0.8825638,2349.8281,state,fb-survey
8072,la,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,36.0496883,1.0086128,2266.1843,state,fb-survey
8073,ma,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,33.7166305,0.860669,3017.0075,state,fb-survey
8074,md,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,48.7927763,0.981996,2590.9993,state,fb-survey
8075,me,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,21.1912168,1.1978123,1164.0,state,fb-survey
8076,mi,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,27.8596151,0.5675693,6239.0116,state,fb-survey
8077,mn,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,21.1852835,0.810597,2541.1575,state,fb-survey
8078,mo,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,31.9023265,0.7688625,3674.9991,state,fb-survey
8079,ms,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,41.2614448,1.3182262,1394.7226,state,fb-survey
8080,mt,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,16.2684052,1.3842416,710.9033,state,fb-survey
8081,nc,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,36.9338668,0.6793498,5047.0084,state,fb-survey
8082,nd,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,15.7414013,1.8750252,377.2623,state,fb-survey
8083,ne,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,18.8097438,1.1651526,1124.9188,state,fb-survey
8084,nh,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,20.6532843,1.3085884,957.0,state,fb-survey
8085,nj,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,45.819163,0.8516145,3422.9991,state,fb-survey
8086,nm,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,43.9964715,1.3085189,1439.0412,state,fb-survey
8087,nv,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,42.8639915,1.3608038,1322.5481,state,fb-survey
8088,ny,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,43.8442569,0.5771675,7390.9998,state,fb-survey
8089,oh,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,20.7876744,0.5277099,5913.0038,state,fb-survey
8090,ok,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,27.5933561,0.9423241,2249.9991,state,fb-survey
8091,or,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,37.9198991,0.95281,2593.0267,state,fb-survey
8092,pa,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,26.5820242,0.5501093,6449.0026,state,fb-survey
8093,ri,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,32.4508585,1.9307992,587.9925,state,fb-survey
8094,sc,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,35.0627739,0.8944425,2846.0019,state,fb-survey
8095,sd,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,19.4524702,1.8121228,477.1465,state,fb-survey
8096,tn,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,27.997767,0.7960307,3181.3376,state,fb-survey
8097,tx,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,45.7306585,0.4844405,10575.0174,state,fb-survey
8098,ut,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,20.446961,1.0215808,1558.6196,state,fb-survey
8099,va,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,37.4004265,0.7263253,4437.9825,state,fb-survey
8100,vt,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,19.147824,1.7811298,488.0002,state,fb-survey
8101,wa,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,43.4663402,0.7468933,4404.9713,state,fb-survey
8102,wi,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,18.3163776,0.680066,3234.9866,state,fb-survey
8103,wv,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,25.9441923,1.305045,1128.1019,state,fb-survey
8104,wy,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,16.4600898,1.8336266,408.9822,state,fb-survey
8105,ak,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,29.2288654,2.1392663,452.0,state,fb-survey
8106,al,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,33.3927864,0.982092,2306.0547,state,fb-survey
8107,ar,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,33.3442935,1.0446354,2036.7108,state,fb-survey
8108,az,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,42.2155908,0.8368,3483.6957,state,fb-survey
8109,ca,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,59.0667711,0.3963066,15394.1849,state,fb-survey
8110,co,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,24.1039877,0.7912626,2921.9084,state,fb-survey
8111,ct,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,40.9365937,1.0524179,2183.0,state,fb-survey
8112,dc,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,43.6364559,3.0756521,260.0,state,fb-survey
8113,de,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,33.6713137,1.831233,666.0,state,fb-survey
8114,fl,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,43.2802108,0.4836845,10493.0003,state,fb-survey
8115,ga,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,42.208185,0.8014126,3797.9629,state,fb-survey
8116,hi,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,83.7815686,1.4756602,624.0,state,fb-survey
8117,ia,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,18.0108676,0.8509525,2039.2962,state,fb-survey
8118,id,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,15.3457916,1.1158656,1043.3116,state,fb-survey
8119,il,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,36.680913,0.602228,6404.0226,state,fb-survey
8120,in,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,24.2745885,0.735829,3394.9997,state,fb-survey
8121,ks,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,24.1359743,1.0102741,1793.9993,state,fb-survey
8122,ky,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,23.9726971,0.8761038,2374.5172,state,fb-survey
8123,la,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,37.4879602,0.9962374,2361.1838,state,fb-survey
8124,ma,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,32.9254253,0.8551465,3020.009,state,fb-survey
8125,md,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,48.8194673,0.9778658,2612.9993,state,fb-survey
8126,me,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,20.4237832,1.1745922,1178.0,state,fb-survey
8127,mi,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,27.5547095,0.5617886,6324.9952,state,fb-survey
8128,mn,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,21.1926796,0.8081642,2557.1325,state,fb-survey
8129,mo,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,31.7627229,0.7649444,3704.0743,state,fb-survey
8130,ms,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,44.5401975,1.3104767,1438.374,state,fb-survey
8131,mt,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,16.7638147,1.368651,744.9028,state,fb-survey
8132,nc,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,37.7278839,0.6787895,5099.0091,state,fb-survey
8133,nd,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,18.3488287,1.9694461,386.2625,state,fb-survey
8134,ne,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,18.5507294,1.1584729,1125.8394,state,fb-survey
8135,nh,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,20.2543657,1.2760184,992.0,state,fb-survey
8136,nj,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,45.7928946,0.8402389,3515.999,state,fb-survey
8137,nm,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,43.7235511,1.2741078,1515.7576,state,fb-survey
8138,nv,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,43.2721397,1.363485,1320.3956,state,fb-survey
8139,ny,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,43.5240611,0.5744822,7448.0005,state,fb-survey
8140,oh,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,20.7264896,0.5256272,5947.003,state,fb-survey
8141,ok,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,27.0220466,0.9263605,2297.999,state,fb-survey
8142,or,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,37.2644729,0.9458453,2613.1737,state,fb-survey
8143,pa,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,27.1151753,0.5475818,6591.0033,state,fb-survey
8144,ri,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,30.6483148,1.8900644,594.991,state,fb-survey
8145,sc,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,35.0642785,0.8873092,2892.0019,state,fb-survey
8146,sd,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,20.0276294,1.8109694,488.3681,state,fb-survey
8147,tn,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,27.9566411,0.7922796,3208.6475,state,fb-survey
8148,tx,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,45.4929168,0.4807489,10729.023,state,fb-survey
8149,ut,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,21.2207063,1.0232574,1596.622,state,fb-survey
8150,va,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,37.1933301,0.71621,4553.9687,state,fb-survey
8151,vt,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,18.9809502,1.7313859,513.0,state,fb-survey
8152,wa,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,42.7507655,0.7413646,4452.9717,state,fb-survey
8153,wi,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,18.7087432,0.6827088,3263.0033,state,fb-survey
8154,wv,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,25.1729713,1.2881869,1135.1029,state,fb-survey
8155,wy,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,17.1438259,1.8260739,425.9866,state,fb-survey
8156,ak,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,29.2366083,2.1537753,446.0,state,fb-survey
8157,al,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,32.1666895,0.9627548,2354.0623,state,fb-survey
8158,ar,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,33.7185227,1.0368914,2078.7112,state,fb-survey
8159,az,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,42.9345078,0.8283271,3570.8883,state,fb-survey
8160,ca,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,59.1102866,0.3909568,15813.1905,state,fb-survey
8161,co,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,23.9802948,0.7807122,2990.8786,state,fb-survey
8162,ct,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,41.9377001,1.0386845,2257.0,state,fb-survey
8163,dc,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,44.9967948,3.0220395,271.0,state,fb-survey
8164,de,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,34.68601,1.7862865,710.0,state,fb-survey
8165,fl,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,43.5678175,0.4746508,10913.0,state,fb-survey
8166,ga,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,41.7788609,0.7922922,3874.9543,state,fb-survey
8167,hi,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,84.0313788,1.4457292,642.0,state,fb-survey
8168,ia,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,17.9362314,0.8369465,2101.2963,state,fb-survey
8169,id,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,15.4115087,1.1032358,1071.0747,state,fb-survey
8170,il,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,37.16092,0.5960392,6573.0447,state,fb-survey
8171,in,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,23.6596065,0.7216744,3468.0022,state,fb-survey
8172,ks,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,24.8829577,0.9992345,1871.9991,state,fb-survey
8173,ky,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,24.6971708,0.8806284,2398.1322,state,fb-survey
8174,la,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,37.6511821,0.9850744,2419.1835,state,fb-survey
8175,ma,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,33.4941575,0.8534835,3058.008,state,fb-survey
8176,md,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,49.5060583,0.964708,2685.9993,state,fb-survey
8177,me,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,19.0475465,1.1470193,1172.0,state,fb-survey
8178,mi,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,28.1308423,0.5580506,6491.9953,state,fb-survey
8179,mn,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,20.7265412,0.7941668,2605.1406,state,fb-survey
8180,mo,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,31.9335091,0.7611243,3752.0523,state,fb-survey
8181,ms,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,45.2397449,1.2897111,1489.3637,state,fb-survey
8182,mt,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,17.2711011,1.3649885,766.8656,state,fb-survey
8183,nc,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,38.8990529,0.6736772,5237.0089,state,fb-survey
8184,nd,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,18.0134912,1.9256858,398.2625,state,fb-survey
8185,ne,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,19.3153889,1.1611482,1155.8962,state,fb-survey
8186,nh,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,20.5438744,1.2510156,1043.0,state,fb-survey
8187,nj,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,46.2025905,0.8283993,3621.9987,state,fb-survey
8188,nm,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,44.2892505,1.2737507,1520.7873,state,fb-survey
8189,nv,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,42.8083799,1.341884,1359.6628,state,fb-survey
8190,ny,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,43.2508638,0.5675812,7619.0009,state,fb-survey
8191,oh,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,20.3799755,0.5174172,6060.9996,state,fb-survey
8192,ok,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,26.7054998,0.9128401,2348.9981,state,fb-survey
8193,or,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,36.8739739,0.9326251,2676.1731,state,fb-survey
8194,pa,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,26.9883386,0.5405769,6743.003,state,fb-survey
8195,ri,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,31.0052526,1.8530384,622.992,state,fb-survey
8196,sc,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,33.983949,0.8729566,2944.002,state,fb-survey
8197,sd,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,19.0381157,1.7328727,513.3,state,fb-survey
8198,tn,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,27.8849479,0.7800265,3305.0425,state,fb-survey
8199,tx,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,45.8202255,0.4756896,10971.023,state,fb-survey
8200,ut,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,21.3267057,1.0197661,1613.4294,state,fb-survey
8201,va,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,36.8465783,0.7034569,4702.3944,state,fb-survey
8202,vt,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,19.2026667,1.7424841,511.0,state,fb-survey
8203,wa,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,42.1473931,0.7322138,4547.9729,state,fb-survey
8204,wi,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,18.6450521,0.6798362,3282.0028,state,fb-survey
8205,wv,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,25.7858533,1.2983958,1135.1519,state,fb-survey
8206,wy,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,19.0815457,1.9289086,414.9902,state,fb-survey
8207,ak,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,29.179715,2.1477333,448.0,state,fb-survey
8208,al,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,33.7430042,0.9816537,2320.0581,state,fb-survey
8209,ar,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,33.5912365,1.04779,2031.9027,state,fb-survey
8210,az,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,43.4780167,0.842276,3464.0027,state,fb-survey
8211,ca,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,59.3249874,0.3952125,15449.1311,state,fb-survey
8212,co,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,24.0705861,0.7907569,2922.8786,state,fb-survey
8213,ct,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,41.3995917,1.0532318,2187.0,state,fb-survey
8214,dc,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,44.5461821,3.0416927,267.0,state,fb-survey
8215,de,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,35.051399,1.7944263,707.0073,state,fb-survey
8216,fl,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,43.7304058,0.4783699,10752.9996,state,fb-survey
8217,ga,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,42.4433331,0.8038072,3780.9531,state,fb-survey
8218,hi,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,84.029263,1.4918292,603.0,state,fb-survey
8219,ia,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,17.7300105,0.8444701,2045.4169,state,fb-survey
8220,id,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,14.6548009,1.0903251,1052.0757,state,fb-survey
8221,il,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,36.6042972,0.6040403,6360.0441,state,fb-survey
8222,in,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,24.2534702,0.7373507,3379.0023,state,fb-survey
8223,ks,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,24.1802178,1.0058712,1811.9993,state,fb-survey
8224,ky,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,25.2060867,0.8957272,2349.7419,state,fb-survey
8225,la,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,37.9862308,0.9967622,2370.9983,state,fb-survey
8226,ma,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,32.7948663,0.864796,2947.006,state,fb-survey
8227,md,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,48.8700874,0.9799549,2601.9921,state,fb-survey
8228,me,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,19.7629808,1.1809551,1137.0,state,fb-survey
8229,mi,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,28.1139725,0.5685115,6252.9961,state,fb-survey
8230,mn,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,19.9760912,0.8036494,2475.1243,state,fb-survey
8231,mo,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,32.5577779,0.7748687,3657.0459,state,fb-survey
8232,ms,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,45.7906355,1.2960017,1477.8822,state,fb-survey
