,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
8705,oh,smoothed_wili,2021-06-20,2021-06-25,5,0.9586881,0.1877596,5343.9926,state,fb-survey
8706,ok,smoothed_wili,2021-06-20,2021-06-25,5,0.684359,0.2148664,1689.9988,state,fb-survey
8707,or,smoothed_wili,2021-06-20,2021-06-25,5,0.4986749,0.1763428,2437.0234,state,fb-survey
8708,pa,smoothed_wili,2021-06-20,2021-06-25,5,0.6666064,0.114002,5816.0033,state,fb-survey
8709,ri,smoothed_wili,2021-06-20,2021-06-25,5,0.427464,0.2866923,489.9935,state,fb-survey
8710,sc,smoothed_wili,2021-06-20,2021-06-25,5,0.7140168,0.1986361,2539.0015,state,fb-survey
8711,sd,smoothed_wili,2021-06-20,2021-06-25,5,1.3529643,0.5315617,453.7853,state,fb-survey
8712,tn,smoothed_wili,2021-06-20,2021-06-25,5,0.6860566,0.1739391,2833.8607,state,fb-survey
8713,tx,smoothed_wili,2021-06-20,2021-06-25,5,0.9125837,0.1071782,9489.0171,state,fb-survey
8714,ut,smoothed_wili,2021-06-20,2021-06-25,5,1.2581046,0.3174906,1280.2069,state,fb-survey
8715,va,smoothed_wili,2021-06-20,2021-06-25,5,0.7556119,0.2313888,3844.644,state,fb-survey
8716,vt,smoothed_wili,2021-06-20,2021-06-25,5,0.0384808,0.1382709,475.0008,state,fb-survey
8717,wa,smoothed_wili,2021-06-20,2021-06-25,5,0.7247855,0.1875181,3808.9739,state,fb-survey
8718,wi,smoothed_wili,2021-06-20,2021-06-25,5,0.6733841,0.1985577,2728.0026,state,fb-survey
8719,wv,smoothed_wili,2021-06-20,2021-06-25,5,0.9973485,0.3029997,1102.152,state,fb-survey
8720,wy,smoothed_wili,2021-06-20,2021-06-25,5,1.2319949,0.6102661,309.0004,state,fb-survey
8721,ak,smoothed_wili,2021-06-21,2021-06-26,5,1.0687085,0.5081637,398.0,state,fb-survey
8722,al,smoothed_wili,2021-06-21,2021-06-26,5,0.7128641,0.1990712,1865.0625,state,fb-survey
8723,ar,smoothed_wili,2021-06-21,2021-06-26,5,1.0481151,0.3068587,1328.982,state,fb-survey
8724,az,smoothed_wili,2021-06-21,2021-06-26,5,1.1947567,0.3484446,2844.7707,state,fb-survey
8725,ca,smoothed_wili,2021-06-21,2021-06-26,5,0.7828964,0.1005865,12444.0895,state,fb-survey
8726,co,smoothed_wili,2021-06-21,2021-06-26,5,0.6077181,0.1761548,2401.9656,state,fb-survey
8727,ct,smoothed_wili,2021-06-21,2021-06-26,5,0.8078035,0.2396505,1845.0,state,fb-survey
8728,dc,smoothed_wili,2021-06-21,2021-06-26,5,0.0,0.2405378,214.0,state,fb-survey
8729,de,smoothed_wili,2021-06-21,2021-06-26,5,0.7561547,0.3969639,550.0,state,fb-survey
8730,fl,smoothed_wili,2021-06-21,2021-06-26,5,0.7780761,0.1002564,8610.0001,state,fb-survey
8731,ga,smoothed_wili,2021-06-21,2021-06-26,5,1.0127471,0.211512,3400.9552,state,fb-survey
8732,hi,smoothed_wili,2021-06-21,2021-06-26,5,0.1582734,0.1623668,573.0,state,fb-survey
8733,ia,smoothed_wili,2021-06-21,2021-06-26,5,1.1516319,0.3166192,1802.6714,state,fb-survey
8734,id,smoothed_wili,2021-06-21,2021-06-26,5,0.6419562,0.3241041,876.2942,state,fb-survey
8735,il,smoothed_wili,2021-06-21,2021-06-26,5,0.9530009,0.1548183,5193.0002,state,fb-survey
8736,in,smoothed_wili,2021-06-21,2021-06-26,5,0.9426918,0.1780433,2909.0034,state,fb-survey
8737,ks,smoothed_wili,2021-06-21,2021-06-26,5,1.4530968,0.3898744,1359.9721,state,fb-survey
8738,ky,smoothed_wili,2021-06-21,2021-06-26,5,1.2480971,0.3324447,1890.4425,state,fb-survey
8739,la,smoothed_wili,2021-06-21,2021-06-26,5,0.8044507,0.2301093,1824.9991,state,fb-survey
8740,ma,smoothed_wili,2021-06-21,2021-06-26,5,0.9760065,0.2295439,2441.006,state,fb-survey
8741,md,smoothed_wili,2021-06-21,2021-06-26,5,0.3517103,0.1149686,2190.9993,state,fb-survey
8742,me,smoothed_wili,2021-06-21,2021-06-26,5,1.5099177,0.5202113,932.0,state,fb-survey
8743,mi,smoothed_wili,2021-06-21,2021-06-26,5,0.8205319,0.1656874,5531.0156,state,fb-survey
8744,mn,smoothed_wili,2021-06-21,2021-06-26,5,0.6518003,0.1722584,2057.3876,state,fb-survey
8745,mo,smoothed_wili,2021-06-21,2021-06-26,5,1.2077904,0.2328098,2503.1102,state,fb-survey
8746,ms,smoothed_wili,2021-06-21,2021-06-26,5,0.7877157,0.2341918,1200.1789,state,fb-survey
8747,mt,smoothed_wili,2021-06-21,2021-06-26,5,1.1754585,0.5037376,625.63,state,fb-survey
8748,nc,smoothed_wili,2021-06-21,2021-06-26,5,0.8843746,0.1635156,4124.0057,state,fb-survey
8749,nd,smoothed_wili,2021-06-21,2021-06-26,5,1.1990829,0.5482124,321.6921,state,fb-survey
8750,ne,smoothed_wili,2021-06-21,2021-06-26,5,2.5744423,0.9669573,938.8553,state,fb-survey
8751,nh,smoothed_wili,2021-06-21,2021-06-26,5,0.8186422,0.3596285,800.0,state,fb-survey
8752,nj,smoothed_wili,2021-06-21,2021-06-26,5,0.2475955,0.090987,3001.9984,state,fb-survey
8753,nm,smoothed_wili,2021-06-21,2021-06-26,5,0.5895646,0.3324383,1287.9445,state,fb-survey
8754,nv,smoothed_wili,2021-06-21,2021-06-26,5,0.9535933,0.3351209,1091.6378,state,fb-survey
8755,ny,smoothed_wili,2021-06-21,2021-06-26,5,0.576802,0.1134284,6634.9999,state,fb-survey
8756,oh,smoothed_wili,2021-06-21,2021-06-26,5,1.1272643,0.2082421,5102.9989,state,fb-survey
8757,ok,smoothed_wili,2021-06-21,2021-06-26,5,0.6928608,0.2168481,1670.0554,state,fb-survey
8758,or,smoothed_wili,2021-06-21,2021-06-26,5,0.422953,0.1684143,2296.0189,state,fb-survey
8759,pa,smoothed_wili,2021-06-21,2021-06-26,5,0.7109197,0.1276312,5509.0035,state,fb-survey
8760,ri,smoothed_wili,2021-06-21,2021-06-26,5,0.6866254,0.3834528,451.994,state,fb-survey
8761,sc,smoothed_wili,2021-06-21,2021-06-26,5,0.6205003,0.1905599,2453.0013,state,fb-survey
8762,sd,smoothed_wili,2021-06-21,2021-06-26,5,1.3136659,0.5417583,449.6294,state,fb-survey
8763,tn,smoothed_wili,2021-06-21,2021-06-26,5,0.7082011,0.1815023,2706.5505,state,fb-survey
8764,tx,smoothed_wili,2021-06-21,2021-06-26,5,0.9705564,0.1410074,8928.0205,state,fb-survey
8765,ut,smoothed_wili,2021-06-21,2021-06-26,5,1.2378517,0.3251139,1191.3071,state,fb-survey
8766,va,smoothed_wili,2021-06-21,2021-06-26,5,0.82529,0.2385279,3691.5141,state,fb-survey
8767,vt,smoothed_wili,2021-06-21,2021-06-26,5,0.0475167,0.1344176,436.0006,state,fb-survey
8768,wa,smoothed_wili,2021-06-21,2021-06-26,5,0.7662338,0.193952,3634.978,state,fb-survey
8769,wi,smoothed_wili,2021-06-21,2021-06-26,5,0.7435578,0.2216555,2605.9857,state,fb-survey
8770,wv,smoothed_wili,2021-06-21,2021-06-26,5,0.8498071,0.2886792,1046.1025,state,fb-survey
8771,wy,smoothed_wili,2021-06-21,2021-06-26,5,0.9873053,0.5947156,293.982,state,fb-survey
8772,ak,smoothed_wili,2021-06-22,2021-06-27,5,1.3014846,0.5450162,386.0,state,fb-survey
8773,al,smoothed_wili,2021-06-22,2021-06-27,5,0.7093119,0.2046689,1812.0663,state,fb-survey
8774,ar,smoothed_wili,2021-06-22,2021-06-27,5,0.9492176,0.283749,1259.9951,state,fb-survey
8775,az,smoothed_wili,2021-06-22,2021-06-27,5,0.8321838,0.1787181,2748.1246,state,fb-survey
8776,ca,smoothed_wili,2021-06-22,2021-06-27,5,0.7189421,0.0924654,11963.1459,state,fb-survey
8777,co,smoothed_wili,2021-06-22,2021-06-27,5,0.5992299,0.1730771,2290.9357,state,fb-survey
8778,ct,smoothed_wili,2021-06-22,2021-06-27,5,0.812778,0.2447732,1772.0,state,fb-survey
8779,dc,smoothed_wili,2021-06-22,2021-06-27,5,0.0,0.2459246,213.0,state,fb-survey
8780,de,smoothed_wili,2021-06-22,2021-06-27,5,0.7998024,0.4009247,531.0073,state,fb-survey
8781,fl,smoothed_wili,2021-06-22,2021-06-27,5,0.7384787,0.0998995,8224.9994,state,fb-survey
8782,ga,smoothed_wili,2021-06-22,2021-06-27,5,0.868644,0.1966051,3222.957,state,fb-survey
8783,hi,smoothed_wili,2021-06-22,2021-06-27,5,0.154393,0.1594093,598.0,state,fb-survey
8784,ia,smoothed_wili,2021-06-22,2021-06-27,5,0.6646546,0.22991,1694.9075,state,fb-survey
8785,id,smoothed_wili,2021-06-22,2021-06-27,5,0.4668369,0.3156498,812.5848,state,fb-survey
8786,il,smoothed_wili,2021-06-22,2021-06-27,5,0.9870037,0.1586115,4970.0004,state,fb-survey
8787,in,smoothed_wili,2021-06-22,2021-06-27,5,0.8621593,0.1748361,2751.004,state,fb-survey
8788,ks,smoothed_wili,2021-06-22,2021-06-27,5,1.1038325,0.4455696,1286.0016,state,fb-survey
8789,ky,smoothed_wili,2021-06-22,2021-06-27,5,1.0450743,0.2875911,1834.8225,state,fb-survey
8790,la,smoothed_wili,2021-06-22,2021-06-27,5,0.8273024,0.2340285,1721.9991,state,fb-survey
8791,ma,smoothed_wili,2021-06-22,2021-06-27,5,0.8995749,0.2263145,2361.006,state,fb-survey
8792,md,smoothed_wili,2021-06-22,2021-06-27,5,0.3604733,0.1160139,2098.9922,state,fb-survey
8793,me,smoothed_wili,2021-06-22,2021-06-27,5,1.5935657,0.5501358,910.0,state,fb-survey
8794,mi,smoothed_wili,2021-06-22,2021-06-27,5,0.7580194,0.1650196,5282.0162,state,fb-survey
8795,mn,smoothed_wili,2021-06-22,2021-06-27,5,0.583322,0.1592846,1973.3064,state,fb-survey
8796,mo,smoothed_wili,2021-06-22,2021-06-27,5,1.2429755,0.2340394,2427.0044,state,fb-survey
8797,ms,smoothed_wili,2021-06-22,2021-06-27,5,0.7639533,0.2341947,1143.1739,state,fb-survey
8798,mt,smoothed_wili,2021-06-22,2021-06-27,5,1.0671399,0.4954005,595.6109,state,fb-survey
8799,nc,smoothed_wili,2021-06-22,2021-06-27,5,0.8160219,0.1565565,3921.0053,state,fb-survey
8800,nd,smoothed_wili,2021-06-22,2021-06-27,5,1.0035654,0.5081858,305.692,state,fb-survey
8801,ne,smoothed_wili,2021-06-22,2021-06-27,5,2.516307,0.9639085,879.9595,state,fb-survey
8802,nh,smoothed_wili,2021-06-22,2021-06-27,5,0.920509,0.3767588,758.0,state,fb-survey
8803,nj,smoothed_wili,2021-06-22,2021-06-27,5,0.3935833,0.1233486,2895.9987,state,fb-survey
8804,nm,smoothed_wili,2021-06-22,2021-06-27,5,0.3574003,0.2400285,1229.6248,state,fb-survey
8805,nv,smoothed_wili,2021-06-22,2021-06-27,5,1.0165504,0.3407509,1060.3083,state,fb-survey
8806,ny,smoothed_wili,2021-06-22,2021-06-27,5,0.5446251,0.1133523,6296.9999,state,fb-survey
8807,oh,smoothed_wili,2021-06-22,2021-06-27,5,1.1738755,0.2109829,4898.9987,state,fb-survey
8808,ok,smoothed_wili,2021-06-22,2021-06-27,5,0.841427,0.2270291,1674.0549,state,fb-survey
8809,or,smoothed_wili,2021-06-22,2021-06-27,5,0.6591652,0.2159771,2181.0141,state,fb-survey
8810,pa,smoothed_wili,2021-06-22,2021-06-27,5,0.7925341,0.1493794,5266.0035,state,fb-survey
8811,ri,smoothed_wili,2021-06-22,2021-06-27,5,0.700128,0.3916827,435.994,state,fb-survey
8812,sc,smoothed_wili,2021-06-22,2021-06-27,5,0.6561683,0.1950968,2373.0011,state,fb-survey
8813,sd,smoothed_wili,2021-06-22,2021-06-27,5,1.454624,0.6272955,408.4369,state,fb-survey
8814,tn,smoothed_wili,2021-06-22,2021-06-27,5,0.6001915,0.1689688,2561.1708,state,fb-survey
8815,tx,smoothed_wili,2021-06-22,2021-06-27,5,1.0818819,0.151014,8531.0163,state,fb-survey
8816,ut,smoothed_wili,2021-06-22,2021-06-27,5,1.4535841,0.3726204,1144.3023,state,fb-survey
8817,va,smoothed_wili,2021-06-22,2021-06-27,5,0.7554191,0.1712321,3557.0951,state,fb-survey
8818,vt,smoothed_wili,2021-06-22,2021-06-27,5,0.1382366,0.1870494,430.0006,state,fb-survey
8819,wa,smoothed_wili,2021-06-22,2021-06-27,5,0.7713573,0.1957855,3399.9834,state,fb-survey
8820,wi,smoothed_wili,2021-06-22,2021-06-27,5,0.7277734,0.2209713,2443.9855,state,fb-survey
8821,wv,smoothed_wili,2021-06-22,2021-06-27,5,0.9364212,0.346654,991.1028,state,fb-survey
8822,wy,smoothed_wili,2021-06-22,2021-06-27,5,0.9348927,0.6054818,281.9846,state,fb-survey
8823,ak,smoothed_wili,2021-06-23,2021-06-28,5,1.1442125,0.5324757,385.0,state,fb-survey
8824,al,smoothed_wili,2021-06-23,2021-06-28,5,0.7032927,0.2126245,1729.0619,state,fb-survey
8825,ar,smoothed_wili,2021-06-23,2021-06-28,5,0.9342532,0.2798366,1212.995,state,fb-survey
8826,az,smoothed_wili,2021-06-23,2021-06-28,5,0.8065286,0.1797224,2618.2248,state,fb-survey
8827,ca,smoothed_wili,2021-06-23,2021-06-28,5,0.7528042,0.0979006,11527.1402,state,fb-survey
8828,co,smoothed_wili,2021-06-23,2021-06-28,5,0.5781168,0.1740814,2205.9654,state,fb-survey
8829,ct,smoothed_wili,2021-06-23,2021-06-28,5,0.7309691,0.2437432,1731.0,state,fb-survey
8830,dc,smoothed_wili,2021-06-23,2021-06-28,5,0.0,0.2491176,203.0,state,fb-survey
8831,de,smoothed_wili,2021-06-23,2021-06-28,5,0.3992261,0.3068203,510.0073,state,fb-survey
8832,fl,smoothed_wili,2021-06-23,2021-06-28,5,0.7217834,0.1066436,7857.9991,state,fb-survey
8833,ga,smoothed_wili,2021-06-23,2021-06-28,5,0.7835151,0.1687559,3081.9675,state,fb-survey
8834,hi,smoothed_wili,2021-06-23,2021-06-28,5,0.1991967,0.1666288,566.0,state,fb-survey
8835,ia,smoothed_wili,2021-06-23,2021-06-28,5,0.9658437,0.2930928,1618.7986,state,fb-survey
8836,id,smoothed_wili,2021-06-23,2021-06-28,5,0.7146764,0.4153675,777.5844,state,fb-survey
8837,il,smoothed_wili,2021-06-23,2021-06-28,5,0.9313554,0.1634859,4772.0007,state,fb-survey
8838,in,smoothed_wili,2021-06-23,2021-06-28,5,0.933537,0.1851134,2635.0021,state,fb-survey
8839,ks,smoothed_wili,2021-06-23,2021-06-28,5,1.2413165,0.4599376,1201.0015,state,fb-survey
8840,ky,smoothed_wili,2021-06-23,2021-06-28,5,1.2317883,0.3108394,1761.1329,state,fb-survey
8841,la,smoothed_wili,2021-06-23,2021-06-28,5,1.0655433,0.3876461,1683.9989,state,fb-survey
8842,ma,smoothed_wili,2021-06-23,2021-06-28,5,0.7779656,0.2151141,2235.004,state,fb-survey
8843,md,smoothed_wili,2021-06-23,2021-06-28,5,0.2474568,0.1088469,1976.9922,state,fb-survey
8844,me,smoothed_wili,2021-06-23,2021-06-28,5,2.0546778,0.6745593,866.0,state,fb-survey
8845,mi,smoothed_wili,2021-06-23,2021-06-28,5,0.8475434,0.1916694,5037.016,state,fb-survey
8846,mn,smoothed_wili,2021-06-23,2021-06-28,5,0.6316511,0.2180951,1896.2066,state,fb-survey
8847,mo,smoothed_wili,2021-06-23,2021-06-28,5,1.1700334,0.2377981,2293.0046,state,fb-survey
8848,ms,smoothed_wili,2021-06-23,2021-06-28,5,0.7541484,0.2453183,1091.9836,state,fb-survey
8849,mt,smoothed_wili,2021-06-23,2021-06-28,5,1.209385,0.5068048,574.6129,state,fb-survey
8850,nc,smoothed_wili,2021-06-23,2021-06-28,5,0.666509,0.1447503,3732.005,state,fb-survey
8851,nd,smoothed_wili,2021-06-23,2021-06-28,5,0.7808614,0.4660424,297.4989,state,fb-survey
8852,ne,smoothed_wili,2021-06-23,2021-06-28,5,2.3620602,0.9649562,822.9561,state,fb-survey
8853,nh,smoothed_wili,2021-06-23,2021-06-28,5,0.9059407,0.3775685,711.0,state,fb-survey
8854,nj,smoothed_wili,2021-06-23,2021-06-28,5,0.4258018,0.1290306,2805.9986,state,fb-survey
8855,nm,smoothed_wili,2021-06-23,2021-06-28,5,0.5396635,0.2719025,1189.5972,state,fb-survey
8856,nv,smoothed_wili,2021-06-23,2021-06-28,5,1.1843488,0.3940526,970.3141,state,fb-survey
8857,ny,smoothed_wili,2021-06-23,2021-06-28,5,0.5222433,0.1144418,5982.9996,state,fb-survey
8858,oh,smoothed_wili,2021-06-23,2021-06-28,5,1.0805897,0.2079113,4568.0013,state,fb-survey
8859,ok,smoothed_wili,2021-06-23,2021-06-28,5,0.9608988,0.2749897,1619.055,state,fb-survey
8860,or,smoothed_wili,2021-06-23,2021-06-28,5,0.8912817,0.2772544,2088.0148,state,fb-survey
8861,pa,smoothed_wili,2021-06-23,2021-06-28,5,0.9071013,0.1754284,5038.0031,state,fb-survey
8862,ri,smoothed_wili,2021-06-23,2021-06-28,5,0.3548787,0.3201526,405.996,state,fb-survey
8863,sc,smoothed_wili,2021-06-23,2021-06-28,5,0.6870784,0.1970892,2267.0006,state,fb-survey
8864,sd,smoothed_wili,2021-06-23,2021-06-28,5,1.0975095,0.5581126,385.8246,state,fb-survey
8865,tn,smoothed_wili,2021-06-23,2021-06-28,5,0.5319714,0.1649612,2406.8711,state,fb-survey
8866,tx,smoothed_wili,2021-06-23,2021-06-28,5,1.0079443,0.1483716,8174.0136,state,fb-survey
8867,ut,smoothed_wili,2021-06-23,2021-06-28,5,1.5679293,0.3789635,1108.1973,state,fb-survey
8868,va,smoothed_wili,2021-06-23,2021-06-28,5,0.6974873,0.1637958,3434.2749,state,fb-survey
8869,vt,smoothed_wili,2021-06-23,2021-06-28,5,0.4749602,0.3120661,393.0006,state,fb-survey
8870,wa,smoothed_wili,2021-06-23,2021-06-28,5,0.6759369,0.1910118,3215.9834,state,fb-survey
8871,wi,smoothed_wili,2021-06-23,2021-06-28,5,0.6171015,0.2091993,2309.9853,state,fb-survey
8872,wv,smoothed_wili,2021-06-23,2021-06-28,5,0.9135687,0.3541702,954.0529,state,fb-survey
8873,wy,smoothed_wili,2021-06-23,2021-06-28,5,1.2426685,0.6778473,279.0048,state,fb-survey
8874,ak,smoothed_wili,2021-06-24,2021-06-29,5,1.0576881,0.4988693,374.0,state,fb-survey
8875,al,smoothed_wili,2021-06-24,2021-06-29,5,0.7429755,0.2170019,1665.0617,state,fb-survey
8876,ar,smoothed_wili,2021-06-24,2021-06-29,5,0.7194405,0.2353017,1161.0745,state,fb-survey
8877,az,smoothed_wili,2021-06-24,2021-06-29,5,0.8218706,0.1891998,2500.3171,state,fb-survey
8878,ca,smoothed_wili,2021-06-24,2021-06-29,5,0.8764078,0.1234511,11298.15,state,fb-survey
8879,co,smoothed_wili,2021-06-24,2021-06-29,5,0.414126,0.1233628,2123.9662,state,fb-survey
8880,ct,smoothed_wili,2021-06-24,2021-06-29,5,0.8201587,0.2576783,1671.0,state,fb-survey
8881,dc,smoothed_wili,2021-06-24,2021-06-29,5,0.0,0.2496936,203.0,state,fb-survey
8882,de,smoothed_wili,2021-06-24,2021-06-29,5,0.4627933,0.3116498,496.0073,state,fb-survey
8883,fl,smoothed_wili,2021-06-24,2021-06-29,5,0.6640908,0.1003237,7640.9996,state,fb-survey
8884,ga,smoothed_wili,2021-06-24,2021-06-29,5,0.7734152,0.1703752,2972.9669,state,fb-survey
8885,hi,smoothed_wili,2021-06-24,2021-06-29,5,0.2086904,0.1727741,544.0,state,fb-survey
8886,ia,smoothed_wili,2021-06-24,2021-06-29,5,1.0160681,0.3020222,1562.7219,state,fb-survey
8887,id,smoothed_wili,2021-06-24,2021-06-29,5,0.8408509,0.4260572,754.5658,state,fb-survey
8888,il,smoothed_wili,2021-06-24,2021-06-29,5,1.0101015,0.1780466,4617.0008,state,fb-survey
8889,in,smoothed_wili,2021-06-24,2021-06-29,5,0.8329599,0.1867169,2497.0025,state,fb-survey
8890,ks,smoothed_wili,2021-06-24,2021-06-29,5,1.4502447,0.5018262,1160.9442,state,fb-survey
8891,ky,smoothed_wili,2021-06-24,2021-06-29,5,0.9748942,0.2774719,1686.4386,state,fb-survey
8892,la,smoothed_wili,2021-06-24,2021-06-29,5,1.0032553,0.3721638,1622.9991,state,fb-survey
8893,ma,smoothed_wili,2021-06-24,2021-06-29,5,0.6755433,0.1967119,2155.0035,state,fb-survey
8894,md,smoothed_wili,2021-06-24,2021-06-29,5,0.3136844,0.1242583,1928.9919,state,fb-survey
8895,me,smoothed_wili,2021-06-24,2021-06-29,5,1.8800207,0.6562359,836.0,state,fb-survey
8896,mi,smoothed_wili,2021-06-24,2021-06-29,5,1.0485718,0.2111098,4808.0234,state,fb-survey
8897,mn,smoothed_wili,2021-06-24,2021-06-29,5,0.6245245,0.2195006,1827.0607,state,fb-survey
8898,mo,smoothed_wili,2021-06-24,2021-06-29,5,1.2672416,0.2516578,2219.925,state,fb-survey
8899,ms,smoothed_wili,2021-06-24,2021-06-29,5,0.7089241,0.2362742,1081.7738,state,fb-survey
8900,mt,smoothed_wili,2021-06-24,2021-06-29,5,1.0984052,0.4489237,558.6831,state,fb-survey
8901,nc,smoothed_wili,2021-06-24,2021-06-29,5,0.6216501,0.1410547,3632.0033,state,fb-survey
8902,nd,smoothed_wili,2021-06-24,2021-06-29,5,1.0717206,0.5992764,294.444,state,fb-survey
8903,ne,smoothed_wili,2021-06-24,2021-06-29,5,2.5005387,0.9881892,761.9534,state,fb-survey
8904,nh,smoothed_wili,2021-06-24,2021-06-29,5,0.5755184,0.3141954,721.0,state,fb-survey
8905,nj,smoothed_wili,2021-06-24,2021-06-29,5,0.4979502,0.1442978,2689.9991,state,fb-survey
8906,nm,smoothed_wili,2021-06-24,2021-06-29,5,0.7179503,0.3135011,1137.5972,state,fb-survey
8907,nv,smoothed_wili,2021-06-24,2021-06-29,5,1.0174009,0.372418,932.3044,state,fb-survey
8908,ny,smoothed_wili,2021-06-24,2021-06-29,5,0.4773749,0.094218,5715.9996,state,fb-survey
8909,oh,smoothed_wili,2021-06-24,2021-06-29,5,1.0419184,0.2037295,4370.0001,state,fb-survey
8910,ok,smoothed_wili,2021-06-24,2021-06-29,5,1.0251935,0.283227,1573.1128,state,fb-survey
8911,or,smoothed_wili,2021-06-24,2021-06-29,5,0.8143689,0.2718829,1999.0139,state,fb-survey
8912,pa,smoothed_wili,2021-06-24,2021-06-29,5,0.9551559,0.1792674,4823.0024,state,fb-survey
8913,ri,smoothed_wili,2021-06-24,2021-06-29,5,0.4593237,0.3436821,378.9965,state,fb-survey
8914,sc,smoothed_wili,2021-06-24,2021-06-29,5,0.7513196,0.2209778,2161.0002,state,fb-survey
8915,sd,smoothed_wili,2021-06-24,2021-06-29,5,1.073114,0.5547377,361.0607,state,fb-survey
8916,tn,smoothed_wili,2021-06-24,2021-06-29,5,0.5378691,0.1618409,2348.5659,state,fb-survey
8917,tx,smoothed_wili,2021-06-24,2021-06-29,5,0.957295,0.1461639,7916.0137,state,fb-survey
8918,ut,smoothed_wili,2021-06-24,2021-06-29,5,1.597001,0.3752606,1079.1097,state,fb-survey
8919,va,smoothed_wili,2021-06-24,2021-06-29,5,0.7145128,0.1774132,3307.2831,state,fb-survey
8920,vt,smoothed_wili,2021-06-24,2021-06-29,5,0.4813649,0.3170076,381.0007,state,fb-survey
8921,wa,smoothed_wili,2021-06-24,2021-06-29,5,0.5231347,0.1438935,3105.9847,state,fb-survey
8922,wi,smoothed_wili,2021-06-24,2021-06-29,5,0.9457867,0.2616959,2180.9759,state,fb-survey
8923,wv,smoothed_wili,2021-06-24,2021-06-29,5,0.6791212,0.3200778,933.0526,state,fb-survey
8924,wy,smoothed_wili,2021-06-24,2021-06-29,5,1.0855276,0.6592301,277.9913,state,fb-survey
8925,ak,smoothed_wili,2021-06-25,2021-06-30,5,0.8234745,0.4182295,369.0,state,fb-survey
8926,al,smoothed_wili,2021-06-25,2021-06-30,5,0.7120889,0.2129544,1682.0696,state,fb-survey
8927,ar,smoothed_wili,2021-06-25,2021-06-30,5,0.9104341,0.2603753,1169.0742,state,fb-survey
8928,az,smoothed_wili,2021-06-25,2021-06-30,5,0.7912361,0.1837431,2526.2169,state,fb-survey
8929,ca,smoothed_wili,2021-06-25,2021-06-30,5,0.8899879,0.1275749,11387.1499,state,fb-survey
8930,co,smoothed_wili,2021-06-25,2021-06-30,5,0.4409904,0.1262461,2163.9378,state,fb-survey
8931,ct,smoothed_wili,2021-06-25,2021-06-30,5,0.7324796,0.2417071,1667.0,state,fb-survey
8932,dc,smoothed_wili,2021-06-25,2021-06-30,5,0.0,0.2526451,200.0,state,fb-survey
8933,de,smoothed_wili,2021-06-25,2021-06-30,5,0.5781395,0.326713,486.0073,state,fb-survey
8934,fl,smoothed_wili,2021-06-25,2021-06-30,5,0.6825703,0.1012738,7718.9998,state,fb-survey
8935,ga,smoothed_wili,2021-06-25,2021-06-30,5,0.9993011,0.2078455,2993.9593,state,fb-survey
8936,hi,smoothed_wili,2021-06-25,2021-06-30,5,0.2635351,0.2055287,533.0,state,fb-survey
8937,ia,smoothed_wili,2021-06-25,2021-06-30,5,1.0200873,0.3006743,1593.7335,state,fb-survey
8938,id,smoothed_wili,2021-06-25,2021-06-30,5,1.0169159,0.4517911,746.2921,state,fb-survey
8939,il,smoothed_wili,2021-06-25,2021-06-30,5,0.972046,0.1772361,4680.0006,state,fb-survey
8940,in,smoothed_wili,2021-06-25,2021-06-30,5,0.8779437,0.1952116,2506.9999,state,fb-survey
8941,ks,smoothed_wili,2021-06-25,2021-06-30,5,1.2072704,0.468033,1171.9458,state,fb-survey
8942,ky,smoothed_wili,2021-06-25,2021-06-30,5,0.7697984,0.1880423,1702.7494,state,fb-survey
8943,la,smoothed_wili,2021-06-25,2021-06-30,5,1.3382114,0.3967759,1677.9992,state,fb-survey
8944,ma,smoothed_wili,2021-06-25,2021-06-30,5,0.596756,0.1544669,2122.0045,state,fb-survey
8945,md,smoothed_wili,2021-06-25,2021-06-30,5,0.3050168,0.1180538,1951.9917,state,fb-survey
8946,me,smoothed_wili,2021-06-25,2021-06-30,5,1.6918003,0.6023583,849.0,state,fb-survey
8947,mi,smoothed_wili,2021-06-25,2021-06-30,5,0.9593569,0.1850412,4837.0235,state,fb-survey
8948,mn,smoothed_wili,2021-06-25,2021-06-30,5,0.6406547,0.2243002,1823.0093,state,fb-survey
8949,mo,smoothed_wili,2021-06-25,2021-06-30,5,1.3852308,0.2708687,2258.9255,state,fb-survey
8950,ms,smoothed_wili,2021-06-25,2021-06-30,5,0.6790604,0.2214065,1076.6358,state,fb-survey
8951,mt,smoothed_wili,2021-06-25,2021-06-30,5,0.7136071,0.3596452,570.6334,state,fb-survey
8952,nc,smoothed_wili,2021-06-25,2021-06-30,5,0.5871717,0.1335233,3686.0035,state,fb-survey
8953,nd,smoothed_wili,2021-06-25,2021-06-30,5,1.0506221,0.5879743,301.4959,state,fb-survey
8954,ne,smoothed_wili,2021-06-25,2021-06-30,5,1.9827729,0.9240641,761.8268,state,fb-survey
8955,nh,smoothed_wili,2021-06-25,2021-06-30,5,0.8243909,0.3988345,722.0,state,fb-survey
8956,nj,smoothed_wili,2021-06-25,2021-06-30,5,0.5799285,0.1564347,2692.9993,state,fb-survey
8957,nm,smoothed_wili,2021-06-25,2021-06-30,5,0.6815675,0.2675223,1170.6272,state,fb-survey
