,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
118,ks,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,88.381922,0.5646181,3220.9813,state,fb-survey
119,ky,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,90.273076,0.4469432,4395.7112,state,fb-survey
120,la,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,87.0819971,0.5163044,4219.996,state,fb-survey
121,ma,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,95.9145494,0.261599,5726.0135,state,fb-survey
122,md,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,96.5866617,0.2653866,4680.9969,state,fb-survey
123,me,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,92.8951498,0.5570449,2127.0,state,fb-survey
124,mi,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,92.1733196,0.2494015,11598.0455,state,fb-survey
125,mn,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,91.990034,0.395977,4699.2823,state,fb-survey
126,mo,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,85.5271451,0.4825872,5315.0414,state,fb-survey
127,ms,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,86.6748516,0.6444626,2780.8,state,fb-survey
128,mt,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,85.5820754,0.9360593,1408.2471,state,fb-survey
129,nc,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,91.2197487,0.2742607,10648.0129,state,fb-survey
130,nd,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,82.8009287,1.3662598,762.9106,state,fb-survey
131,ne,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,87.5876401,0.7362607,2005.5522,state,fb-survey
132,nh,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,94.590232,0.5130555,1944.0,state,fb-survey
133,nj,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,95.3673783,0.2590017,6585.9973,state,fb-survey
134,nm,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,93.294381,0.5123599,2383.1103,state,fb-survey
135,nv,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,93.834442,0.5167368,2166.6851,state,fb-survey
136,ny,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,96.070297,0.1607824,14604.0024,state,fb-survey
137,oh,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,91.5593074,0.2526098,12111.0065,state,fb-survey
138,ok,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,84.373138,0.5461805,4419.8103,state,fb-survey
139,or,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,91.914384,0.405441,4521.0706,state,fb-survey
140,pa,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,91.3833026,0.2447504,13145.0071,state,fb-survey
141,ri,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,95.4567585,0.6047089,1185.9865,state,fb-survey
142,sc,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,88.2258976,0.413751,6068.0034,state,fb-survey
143,sd,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,77.607825,1.2941479,1037.6096,state,fb-survey
144,tn,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,87.3356442,0.4050566,6741.2917,state,fb-survey
145,tx,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,91.5671502,0.1943011,20453.3123,state,fb-survey
146,ut,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,90.4787298,0.542401,2928.1984,state,fb-survey
147,va,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,93.7975351,0.2647808,8298.1763,state,fb-survey
148,vt,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,95.880518,0.6259733,1008.0018,state,fb-survey
149,wa,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,94.4796025,0.2644325,7458.9654,state,fb-survey
150,wi,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,88.6813161,0.419752,5696.9522,state,fb-survey
151,wv,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,90.0266874,0.5880847,2596.1565,state,fb-survey
152,wy,smoothed_wwearing_mask,2021-01-03,2021-01-08,5,74.8140752,1.6213987,716.7399,state,fb-survey
