,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
605,ut,smoothed_wearing_mask,2021-01-12,2021-01-29,17,92.2903536,0.5152175,2680.4615,state,fb-survey
606,va,smoothed_wearing_mask,2021-01-12,2021-01-29,17,95.7788968,0.2296267,7667.4527,state,fb-survey
607,vt,smoothed_wearing_mask,2021-01-12,2021-01-29,17,95.5263133,0.6710591,949.0017,state,fb-survey
608,wa,smoothed_wearing_mask,2021-01-12,2021-01-29,17,96.2939276,0.2262127,6973.9528,state,fb-survey
609,wi,smoothed_wearing_mask,2021-01-12,2021-01-29,17,92.1262919,0.3739601,5186.9533,state,fb-survey
610,wv,smoothed_wearing_mask,2021-01-12,2021-01-29,17,94.0014695,0.4907555,2341.257,state,fb-survey
611,wy,smoothed_wearing_mask,2021-01-12,2021-01-29,17,78.3324489,1.6315332,637.6167,state,fb-survey
612,ak,smoothed_wearing_mask,2021-01-13,2021-01-29,16,88.8530928,1.1304793,775.0,state,fb-survey
613,al,smoothed_wearing_mask,2021-01-13,2021-01-29,16,91.0771457,0.4523212,3972.093,state,fb-survey
614,ar,smoothed_wearing_mask,2021-01-13,2021-01-29,16,92.5049269,0.5016651,2754.9451,state,fb-survey
615,az,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.082459,0.3111699,5749.8262,state,fb-survey
616,ca,smoothed_wearing_mask,2021-01-13,2021-01-29,16,96.5667584,0.1142858,25383.2582,state,fb-survey
617,co,smoothed_wearing_mask,2021-01-13,2021-01-29,16,93.5582352,0.3530915,4834.0648,state,fb-survey
618,ct,smoothed_wearing_mask,2021-01-13,2021-01-29,16,96.9969589,0.2717291,3945.0,state,fb-survey
619,dc,smoothed_wearing_mask,2021-01-13,2021-01-29,16,98.9910314,0.4737582,445.0,state,fb-survey
620,de,smoothed_wearing_mask,2021-01-13,2021-01-29,16,97.1616082,0.4909844,1144.0146,state,fb-survey
621,fl,smoothed_wearing_mask,2021-01-13,2021-01-29,16,91.2426716,0.2175569,16882.0005,state,fb-survey
622,ga,smoothed_wearing_mask,2021-01-13,2021-01-29,16,90.3631947,0.3622795,6634.9429,state,fb-survey
623,hi,smoothed_wearing_mask,2021-01-13,2021-01-29,16,95.9000943,0.6090368,1060.0,state,fb-survey
624,ia,smoothed_wearing_mask,2021-01-13,2021-01-29,16,91.7891618,0.4682111,3437.9181,state,fb-survey
625,id,smoothed_wearing_mask,2021-01-13,2021-01-29,16,84.0084232,0.8615158,1810.0378,state,fb-survey
626,il,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.5462106,0.218981,10753.0016,state,fb-survey
627,in,smoothed_wearing_mask,2021-01-13,2021-01-29,16,93.1049021,0.3296092,5909.0031,state,fb-survey
628,ks,smoothed_wearing_mask,2021-01-13,2021-01-29,16,91.6868383,0.5070895,2964.1763,state,fb-survey
629,ky,smoothed_wearing_mask,2021-01-13,2021-01-29,16,93.9486827,0.3830712,3874.1959,state,fb-survey
630,la,smoothed_wearing_mask,2021-01-13,2021-01-29,16,89.8506602,0.4772243,4004.1827,state,fb-survey
631,ma,smoothed_wearing_mask,2021-01-13,2021-01-29,16,97.5019061,0.2151264,5263.0135,state,fb-survey
632,md,smoothed_wearing_mask,2021-01-13,2021-01-29,16,97.0703939,0.2566598,4316.9832,state,fb-survey
633,me,smoothed_wearing_mask,2021-01-13,2021-01-29,16,96.602919,0.406498,1986.0,state,fb-survey
634,mi,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.3492109,0.2245555,10573.0418,state,fb-survey
635,mn,smoothed_wearing_mask,2021-01-13,2021-01-29,16,93.9703156,0.3663992,4220.6206,state,fb-survey
636,mo,smoothed_wearing_mask,2021-01-13,2021-01-29,16,88.7274124,0.4571826,4785.2214,state,fb-survey
637,ms,smoothed_wearing_mask,2021-01-13,2021-01-29,16,90.8049597,0.5851174,2438.8055,state,fb-survey
638,mt,smoothed_wearing_mask,2021-01-13,2021-01-29,16,89.1111563,0.8585132,1316.4971,state,fb-survey
639,nc,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.3757085,0.2339498,9698.0137,state,fb-survey
640,nd,smoothed_wearing_mask,2021-01-13,2021-01-29,16,90.2931034,1.1817827,627.5665,state,fb-survey
641,ne,smoothed_wearing_mask,2021-01-13,2021-01-29,16,90.9739443,0.6634867,1865.308,state,fb-survey
642,nh,smoothed_wearing_mask,2021-01-13,2021-01-29,16,95.8263305,0.4734826,1784.0,state,fb-survey
643,nj,smoothed_wearing_mask,2021-01-13,2021-01-29,16,97.4964609,0.2078304,5650.9988,state,fb-survey
644,nm,smoothed_wearing_mask,2021-01-13,2021-01-29,16,95.3244752,0.4142179,2597.6281,state,fb-survey
645,nv,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.9883044,0.4779383,2084.0648,state,fb-survey
646,ny,smoothed_wearing_mask,2021-01-13,2021-01-29,16,96.8847,0.1493636,13529.0004,state,fb-survey
647,oh,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.1307397,0.2287962,10554.003,state,fb-survey
648,ok,smoothed_wearing_mask,2021-01-13,2021-01-29,16,89.6659953,0.4820066,3988.3237,state,fb-survey
649,or,smoothed_wearing_mask,2021-01-13,2021-01-29,16,95.1040942,0.3380733,4073.9007,state,fb-survey
650,pa,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.1900439,0.2197437,11333.0064,state,fb-survey
651,ri,smoothed_wearing_mask,2021-01-13,2021-01-29,16,96.9387353,0.5372859,1027.9865,state,fb-survey
652,sc,smoothed_wearing_mask,2021-01-13,2021-01-29,16,92.2031204,0.3551368,5700.0038,state,fb-survey
653,sd,smoothed_wearing_mask,2021-01-13,2021-01-29,16,80.7280475,1.2910782,933.3511,state,fb-survey
654,tn,smoothed_wearing_mask,2021-01-13,2021-01-29,16,91.2263006,0.3669918,5942.7858,state,fb-survey
655,tx,smoothed_wearing_mask,2021-01-13,2021-01-29,16,94.2157645,0.1698479,18890.7584,state,fb-survey
656,ut,smoothed_wearing_mask,2021-01-13,2021-01-29,16,92.4934505,0.5109219,2659.7591,state,fb-survey
657,va,smoothed_wearing_mask,2021-01-13,2021-01-29,16,95.8577865,0.2280657,7633.7876,state,fb-survey
658,vt,smoothed_wearing_mask,2021-01-13,2021-01-29,16,95.3549039,0.6803189,957.0017,state,fb-survey
659,wa,smoothed_wearing_mask,2021-01-13,2021-01-29,16,96.295518,0.2265561,6949.9529,state,fb-survey
660,wi,smoothed_wearing_mask,2021-01-13,2021-01-29,16,92.7665604,0.3595725,5189.9537,state,fb-survey
661,wv,smoothed_wearing_mask,2021-01-13,2021-01-29,16,93.6056856,0.5027235,2368.3064,state,fb-survey
662,wy,smoothed_wearing_mask,2021-01-13,2021-01-29,16,78.2703608,1.6474765,626.6303,state,fb-survey
663,ak,smoothed_wearing_mask,2021-01-14,2021-01-29,15,89.9606299,1.0893994,761.0,state,fb-survey
664,al,smoothed_wearing_mask,2021-01-14,2021-01-29,15,91.2056647,0.4480165,3996.1048,state,fb-survey
665,ar,smoothed_wearing_mask,2021-01-14,2021-01-29,15,92.8430135,0.4884806,2784.7409,state,fb-survey
666,az,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.344612,0.303655,5786.5339,state,fb-survey
667,ca,smoothed_wearing_mask,2021-01-14,2021-01-29,15,96.5289239,0.1144121,25596.3331,state,fb-survey
668,co,smoothed_wearing_mask,2021-01-14,2021-01-29,15,93.75042,0.3468281,4870.745,state,fb-survey
669,ct,smoothed_wearing_mask,2021-01-14,2021-01-29,15,97.1886031,0.2625108,3965.0,state,fb-survey
670,dc,smoothed_wearing_mask,2021-01-14,2021-01-29,15,99.4266055,0.3620207,435.0,state,fb-survey
671,de,smoothed_wearing_mask,2021-01-14,2021-01-29,15,97.036764,0.490119,1197.0146,state,fb-survey
672,fl,smoothed_wearing_mask,2021-01-14,2021-01-29,15,91.4540691,0.2138567,17089.0002,state,fb-survey
673,ga,smoothed_wearing_mask,2021-01-14,2021-01-29,15,90.8192673,0.3547081,6626.9416,state,fb-survey
674,hi,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.9639126,0.6067732,1052.0,state,fb-survey
675,ia,smoothed_wearing_mask,2021-01-14,2021-01-29,15,91.8586573,0.4645149,3465.906,state,fb-survey
676,id,smoothed_wearing_mask,2021-01-14,2021-01-29,15,84.4826189,0.842697,1846.0475,state,fb-survey
677,il,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.5431898,0.2179865,10857.0009,state,fb-survey
678,in,smoothed_wearing_mask,2021-01-14,2021-01-29,15,93.1289437,0.3261098,6017.0048,state,fb-survey
679,ks,smoothed_wearing_mask,2021-01-14,2021-01-29,15,91.624787,0.5076214,2978.0299,state,fb-survey
680,ky,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.1501757,0.3747288,3922.1999,state,fb-survey
681,la,smoothed_wearing_mask,2021-01-14,2021-01-29,15,89.7985884,0.4759262,4044.3676,state,fb-survey
682,ma,smoothed_wearing_mask,2021-01-14,2021-01-29,15,97.4692022,0.2162677,5274.0165,state,fb-survey
683,md,smoothed_wearing_mask,2021-01-14,2021-01-29,15,97.1213762,0.2542775,4323.9834,state,fb-survey
684,me,smoothed_wearing_mask,2021-01-14,2021-01-29,15,96.5193089,0.4132736,1967.0,state,fb-survey
685,mi,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.2208394,0.2246644,10788.0599,state,fb-survey
686,mn,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.075107,0.3609778,4277.5414,state,fb-survey
687,mo,smoothed_wearing_mask,2021-01-14,2021-01-29,15,88.9335713,0.4510169,4838.2414,state,fb-survey
688,ms,smoothed_wearing_mask,2021-01-14,2021-01-29,15,90.6454305,0.5869541,2461.2822,state,fb-survey
689,mt,smoothed_wearing_mask,2021-01-14,2021-01-29,15,88.5281522,0.8769158,1320.6842,state,fb-survey
690,nc,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.5637704,0.2293139,9776.0134,state,fb-survey
691,nd,smoothed_wearing_mask,2021-01-14,2021-01-29,15,90.3395793,1.1662899,641.5952,state,fb-survey
692,ne,smoothed_wearing_mask,2021-01-14,2021-01-29,15,90.9807047,0.6535126,1921.383,state,fb-survey
693,nh,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.754717,0.4750907,1801.0,state,fb-survey
694,nj,smoothed_wearing_mask,2021-01-14,2021-01-29,15,97.4689082,0.2078955,5707.9988,state,fb-survey
695,nm,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.2660903,0.4141787,2628.953,state,fb-survey
696,nv,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.0193651,0.4773437,2076.9901,state,fb-survey
697,ny,smoothed_wearing_mask,2021-01-14,2021-01-29,15,96.9120536,0.1475488,13746.0002,state,fb-survey
698,oh,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.2761708,0.2253085,10630.0021,state,fb-survey
699,ok,smoothed_wearing_mask,2021-01-14,2021-01-29,15,89.9220935,0.4758125,4002.8107,state,fb-survey
700,or,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.4322333,0.3259126,4103.8988,state,fb-survey
701,pa,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.3549738,0.2153337,11487.0069,state,fb-survey
702,ri,smoothed_wearing_mask,2021-01-14,2021-01-29,15,97.0505162,0.5179563,1066.9835,state,fb-survey
703,sc,smoothed_wearing_mask,2021-01-14,2021-01-29,15,91.8695686,0.3604511,5749.0036,state,fb-survey
704,sd,smoothed_wearing_mask,2021-01-14,2021-01-29,15,81.8075486,1.2587674,939.2768,state,fb-survey
705,tn,smoothed_wearing_mask,2021-01-14,2021-01-29,15,91.3905091,0.3646674,5916.7715,state,fb-survey
706,tx,smoothed_wearing_mask,2021-01-14,2021-01-29,15,94.2375178,0.1689384,19027.2705,state,fb-survey
707,ut,smoothed_wearing_mask,2021-01-14,2021-01-29,15,92.659296,0.5064614,2651.7592,state,fb-survey
708,va,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.8799713,0.2252847,7783.3147,state,fb-survey
709,vt,smoothed_wearing_mask,2021-01-14,2021-01-29,15,95.636557,0.6548923,973.0015,state,fb-survey
710,wa,smoothed_wearing_mask,2021-01-14,2021-01-29,15,96.3087787,0.2257602,6974.954,state,fb-survey
711,wi,smoothed_wearing_mask,2021-01-14,2021-01-29,15,92.6318841,0.3602888,5257.9387,state,fb-survey
712,wv,smoothed_wearing_mask,2021-01-14,2021-01-29,15,93.5042518,0.5104235,2331.3056,state,fb-survey
713,wy,smoothed_wearing_mask,2021-01-14,2021-01-29,15,79.3603382,1.6176692,625.9313,state,fb-survey
714,ak,smoothed_wearing_mask,2021-01-15,2021-01-29,14,88.9949109,1.1169778,785.0,state,fb-survey
715,al,smoothed_wearing_mask,2021-01-15,2021-01-29,14,91.3345703,0.4481866,3940.1029,state,fb-survey
716,ar,smoothed_wearing_mask,2021-01-15,2021-01-29,14,92.7917054,0.4893898,2792.7482,state,fb-survey
717,az,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.3777061,0.3033244,5767.2417,state,fb-survey
718,ca,smoothed_wearing_mask,2021-01-15,2021-01-29,14,96.4795943,0.1153611,25521.7087,state,fb-survey
719,co,smoothed_wearing_mask,2021-01-15,2021-01-29,14,93.889024,0.3439552,4849.7751,state,fb-survey
720,ct,smoothed_wearing_mask,2021-01-15,2021-01-29,14,97.3389356,0.2568596,3926.0,state,fb-survey
721,dc,smoothed_wearing_mask,2021-01-15,2021-01-29,14,99.2045455,0.4239759,439.0,state,fb-survey
722,de,smoothed_wearing_mask,2021-01-15,2021-01-29,14,96.9172677,0.5025432,1183.0146,state,fb-survey
723,fl,smoothed_wearing_mask,2021-01-15,2021-01-29,14,91.6471359,0.211799,17065.0002,state,fb-survey
724,ga,smoothed_wearing_mask,2021-01-15,2021-01-29,14,90.6803952,0.3563019,6656.9379,state,fb-survey
725,hi,smoothed_wearing_mask,2021-01-15,2021-01-29,14,96.294514,0.5863065,1038.0,state,fb-survey
726,ia,smoothed_wearing_mask,2021-01-15,2021-01-29,14,92.2582841,0.4540781,3464.029,state,fb-survey
727,id,smoothed_wearing_mask,2021-01-15,2021-01-29,14,85.3445687,0.8311253,1810.6792,state,fb-survey
728,il,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.5917284,0.2170206,10862.001,state,fb-survey
729,in,smoothed_wearing_mask,2021-01-15,2021-01-29,14,93.3171584,0.3230127,5977.0049,state,fb-survey
730,ks,smoothed_wearing_mask,2021-01-15,2021-01-29,14,91.7149164,0.5075175,2950.0867,state,fb-survey
731,ky,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.128783,0.3744284,3941.9662,state,fb-survey
732,la,smoothed_wearing_mask,2021-01-15,2021-01-29,14,89.8877423,0.4737259,4050.3673,state,fb-survey
733,ma,smoothed_wearing_mask,2021-01-15,2021-01-29,14,97.6029401,0.2097472,5318.016,state,fb-survey
734,md,smoothed_wearing_mask,2021-01-15,2021-01-29,14,97.2015684,0.251367,4304.9834,state,fb-survey
735,me,smoothed_wearing_mask,2021-01-15,2021-01-29,14,96.6174975,0.4078173,1965.0,state,fb-survey
736,mi,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.2358209,0.2246408,10764.061,state,fb-survey
737,mn,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.2752425,0.3577055,4217.97,state,fb-survey
738,mo,smoothed_wearing_mask,2021-01-15,2021-01-29,14,88.5180259,0.4583799,4837.2351,state,fb-survey
739,ms,smoothed_wearing_mask,2021-01-15,2021-01-29,14,90.8997331,0.5809103,2451.3116,state,fb-survey
740,mt,smoothed_wearing_mask,2021-01-15,2021-01-29,14,88.5847864,0.8764426,1316.4252,state,fb-survey
741,nc,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.3707543,0.2337215,9725.0136,state,fb-survey
742,nd,smoothed_wearing_mask,2021-01-15,2021-01-29,14,89.1332746,1.224832,645.6327,state,fb-survey
743,ne,smoothed_wearing_mask,2021-01-15,2021-01-29,14,91.1398064,0.6520209,1899.4517,state,fb-survey
744,nh,smoothed_wearing_mask,2021-01-15,2021-01-29,14,95.6413104,0.4812431,1800.0,state,fb-survey
745,nj,smoothed_wearing_mask,2021-01-15,2021-01-29,14,97.4908833,0.2061136,5757.9988,state,fb-survey
746,nm,smoothed_wearing_mask,2021-01-15,2021-01-29,14,95.4909504,0.4031483,2649.217,state,fb-survey
747,nv,smoothed_wearing_mask,2021-01-15,2021-01-29,14,95.1326406,0.4760573,2043.17,state,fb-survey
748,ny,smoothed_wearing_mask,2021-01-15,2021-01-29,14,97.0560408,0.1442114,13739.0004,state,fb-survey
749,oh,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.5027629,0.2206749,10668.0032,state,fb-survey
750,ok,smoothed_wearing_mask,2021-01-15,2021-01-29,14,90.1835144,0.4694075,4017.7529,state,fb-survey
751,or,smoothed_wearing_mask,2021-01-15,2021-01-29,14,95.2198573,0.3311124,4151.6187,state,fb-survey
752,pa,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.6086077,0.2108701,11471.0069,state,fb-survey
753,ri,smoothed_wearing_mask,2021-01-15,2021-01-29,14,97.2557731,0.4985042,1073.984,state,fb-survey
754,sc,smoothed_wearing_mask,2021-01-15,2021-01-29,14,92.0542008,0.3576271,5719.0036,state,fb-survey
755,sd,smoothed_wearing_mask,2021-01-15,2021-01-29,14,81.6720329,1.263352,937.8619,state,fb-survey
756,tn,smoothed_wearing_mask,2021-01-15,2021-01-29,14,91.1114946,0.3729938,5821.0159,state,fb-survey
757,tx,smoothed_wearing_mask,2021-01-15,2021-01-29,14,94.4327547,0.1668432,18886.2692,state,fb-survey
758,ut,smoothed_wearing_mask,2021-01-15,2021-01-29,14,92.8845647,0.5018927,2623.7544,state,fb-survey
759,va,smoothed_wearing_mask,2021-01-15,2021-01-29,14,95.9130098,0.2236642,7835.887,state,fb-survey
760,vt,smoothed_wearing_mask,2021-01-15,2021-01-29,14,95.8247397,0.6425668,969.0018,state,fb-survey
761,wa,smoothed_wearing_mask,2021-01-15,2021-01-29,14,96.3139779,0.2250112,7011.953,state,fb-survey
762,wi,smoothed_wearing_mask,2021-01-15,2021-01-29,14,92.5686589,0.3604758,5293.9393,state,fb-survey
763,wv,smoothed_wearing_mask,2021-01-15,2021-01-29,14,93.8891839,0.4943934,2347.305,state,fb-survey
764,wy,smoothed_wearing_mask,2021-01-15,2021-01-29,14,80.658515,1.5836467,622.0473,state,fb-survey
765,ak,smoothed_wearing_mask,2021-01-16,2021-01-29,13,89.1304348,1.0977187,804.0,state,fb-survey
766,al,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.3919799,0.4499926,3885.0864,state,fb-survey
767,ar,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.7691356,0.4885304,2810.6749,state,fb-survey
768,az,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.2254999,0.309383,5684.4705,state,fb-survey
769,ca,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.3653926,0.1176016,25325.1409,state,fb-survey
770,co,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.1049669,0.3379299,4857.8667,state,fb-survey
771,ct,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.5,0.2500321,3899.0,state,fb-survey
772,dc,smoothed_wearing_mask,2021-01-16,2021-01-29,13,98.7385321,0.5351023,435.0,state,fb-survey
773,de,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.875057,0.5024739,1199.0219,state,fb-survey
774,fl,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.6729955,0.2111731,17117.9999,state,fb-survey
775,ga,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.342333,0.3627387,6630.9485,state,fb-survey
776,hi,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.1872587,0.5952608,1035.0,state,fb-survey
777,ia,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.3627392,0.4507323,3472.1392,state,fb-survey
778,id,smoothed_wearing_mask,2021-01-16,2021-01-29,13,85.6065911,0.8175136,1843.6603,state,fb-survey
779,il,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.7638495,0.2141675,10818.0225,state,fb-survey
780,in,smoothed_wearing_mask,2021-01-16,2021-01-29,13,93.1214765,0.3260573,6025.004,state,fb-survey
781,ks,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.7538348,0.5072895,2940.1162,state,fb-survey
782,ky,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.0577302,0.3747907,3978.9573,state,fb-survey
783,la,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.1359985,0.4667377,4081.3676,state,fb-survey
784,ma,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.6045129,0.2112751,5238.018,state,fb-survey
785,md,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.3205924,0.2449222,4346.9761,state,fb-survey
786,me,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.8592965,0.391081,1989.0,state,fb-survey
787,mi,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.3383592,0.2223833,10800.0614,state,fb-survey
788,mn,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.2979679,0.3548558,4270.0037,state,fb-survey
789,mo,smoothed_wearing_mask,2021-01-16,2021-01-29,13,88.7287573,0.4562582,4804.1312,state,fb-survey
790,ms,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.1566512,0.5704412,2477.327,state,fb-survey
791,mt,smoothed_wearing_mask,2021-01-16,2021-01-29,13,87.8835014,0.8972424,1322.7108,state,fb-survey
792,nc,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.5580676,0.2299807,9729.0125,state,fb-survey
793,nd,smoothed_wearing_mask,2021-01-16,2021-01-29,13,88.6207643,1.2275374,669.2357,state,fb-survey
794,ne,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.9404463,0.658254,1901.4149,state,fb-survey
795,nh,smoothed_wearing_mask,2021-01-16,2021-01-29,13,95.7673403,0.4706411,1830.0,state,fb-survey
796,nj,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.3404249,0.2125014,5732.9986,state,fb-survey
797,nm,smoothed_wearing_mask,2021-01-16,2021-01-29,13,95.2041862,0.4299516,2469.8987,state,fb-survey
798,nv,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.6943032,0.5004372,2006.1671,state,fb-survey
799,ny,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.0936134,0.1431077,13779.0011,state,fb-survey
800,oh,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.5018306,0.2208997,10648.0043,state,fb-survey
801,ok,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.2418104,0.4644211,4082.7534,state,fb-survey
802,or,smoothed_wearing_mask,2021-01-16,2021-01-29,13,95.196008,0.3335644,4110.1871,state,fb-survey
803,pa,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.747163,0.2083134,11469.0075,state,fb-survey
804,ri,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.5371335,0.4727209,1074.982,state,fb-survey
805,sc,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.1116353,0.3543736,5786.003,state,fb-survey
806,sd,smoothed_wearing_mask,2021-01-16,2021-01-29,13,82.5776688,1.2559849,912.011,state,fb-survey
807,tn,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.0194433,0.3748597,5817.0124,state,fb-survey
808,tx,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.3962159,0.1679856,18745.2682,state,fb-survey
809,ut,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.822417,0.5007715,2656.7568,state,fb-survey
810,va,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.0923006,0.2181258,7892.1557,state,fb-survey
811,vt,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.1139849,0.6224532,964.0014,state,fb-survey
812,wa,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.2965515,0.2256186,7005.9559,state,fb-survey
813,wi,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.7351652,0.3558956,5318.9379,state,fb-survey
814,wv,smoothed_wearing_mask,2021-01-16,2021-01-29,13,93.5209228,0.5091588,2337.3052,state,fb-survey
815,wy,smoothed_wearing_mask,2021-01-16,2021-01-29,13,79.7584159,1.6149193,619.0409,state,fb-survey
816,ak,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.4138786,1.1273577,806.0,state,fb-survey
817,al,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.1853098,0.4522356,3930.0888,state,fb-survey
818,ar,smoothed_wearing_mask,2021-01-17,2021-01-29,12,92.7645024,0.4912545,2781.2316,state,fb-survey
819,az,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.2428046,0.3098595,5651.0541,state,fb-survey
820,ca,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.3198354,0.118854,25093.1438,state,fb-survey
821,co,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.4607965,0.3311025,4772.8073,state,fb-survey
822,ct,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.716129,0.2400154,3874.0,state,fb-survey
823,dc,smoothed_wearing_mask,2021-01-17,2021-01-29,12,98.5023041,0.5837018,433.0,state,fb-survey
824,de,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.6723035,0.5208099,1186.0073,state,fb-survey
825,fl,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.6208148,0.2119903,17083.0001,state,fb-survey
826,ga,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.0637883,0.3686179,6585.945,state,fb-survey
827,hi,smoothed_wearing_mask,2021-01-17,2021-01-29,12,95.8253359,0.6199056,1041.0,state,fb-survey
828,ia,smoothed_wearing_mask,2021-01-17,2021-01-29,12,92.0312633,0.4608443,3453.1573,state,fb-survey
829,id,smoothed_wearing_mask,2021-01-17,2021-01-29,12,84.7172359,0.8507911,1788.6599,state,fb-survey
830,il,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.7741914,0.2143244,10782.0222,state,fb-survey
831,in,smoothed_wearing_mask,2021-01-17,2021-01-29,12,93.2775228,0.322447,6031.0041,state,fb-survey
832,ks,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.2708416,0.5290855,2846.1164,state,fb-survey
833,ky,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.2359464,0.3678028,4015.2673,state,fb-survey
834,la,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.0193632,0.4696243,4073.738,state,fb-survey
835,ma,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.5383236,0.2144908,5219.02,state,fb-survey
836,md,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.192445,0.2521748,4290.9907,state,fb-survey
837,me,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.6072313,0.4030151,2018.0,state,fb-survey
838,mi,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.5243161,0.2190888,10783.0448,state,fb-survey
839,mn,smoothed_wearing_mask,2021-01-17,2021-01-29,12,93.9686537,0.3629603,4302.0857,state,fb-survey
840,mo,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.1465211,0.4655304,4821.1978,state,fb-survey
841,ms,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.7357583,0.5529702,2479.3522,state,fb-survey
842,mt,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.0331052,0.9010811,1297.4772,state,fb-survey
843,nc,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.8205368,0.2241136,9778.0115,state,fb-survey
